Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Inexact methods for sequential fully implicit (SFI) reservoir simulation,Computational Geosciences,,,,10.1007/s10596-021-10072-z,Jiamin JiangPavel TominYifan Zhou,2021,https://link.springer.com/article/10.1007/s10596-021-10072-z,Article
Adaptive generalized multiscale approximation of a mixed finite element method with velocity elimination,Computational Geosciences,,,,10.1007/s10596-021-10068-9,Zhengkang HeEric T. ChungJie ChenZhangxin Chen,2021,https://link.springer.com/article/10.1007/s10596-021-10068-9,Article
Guest editorial to the special issue: subsurface environmental simulation benchmarks,Computational Geosciences,,,,10.1007/s10596-021-10069-8,Olivier BildsteinFrancis ClaretVincent Lagneau,2021,https://link.springer.com/article/10.1007/s10596-021-10069-8,Article
Exponential time differencing for problems without natural stiffness separation,Computational Geosciences,,,,10.1007/s10596-021-10067-w,Nutchapol DendumrongsupDaniel M. Tartakovsky,2021,https://link.springer.com/article/10.1007/s10596-021-10067-w,Article
Transient drainage volume characterization and flow simulation in reservoir models using the fast marching method,Computational Geosciences,,,,10.1007/s10596-021-10061-2,Chen LiZhenzhen WangMichael J. King,2021,https://link.springer.com/article/10.1007/s10596-021-10061-2,Article
Accelerating the solution of linear systems appearing in two-phase reservoir simulation by the use of POD-based deflation methods,Computational Geosciences,,,,10.1007/s10596-021-10041-6,Gabriela Berenice Diaz CortésCornelis VuikJan-Dirk Jansen,2021,https://link.springer.com/article/10.1007/s10596-021-10041-6,Article
3D pore space reconstruction using deep residual deconvolution networks,Computational Geosciences,,,,10.1007/s10596-021-10063-0,Ting ZhangPengfei XiaYi Du,2021,https://link.springer.com/article/10.1007/s10596-021-10063-0,Article
Constrained iterative ensemble smoother for multi solution search assisted history matching,Computational Geosciences,,,,10.1007/s10596-021-10036-3,Fahim ForouzanfarXiao-Hui Wu,2021,https://link.springer.com/article/10.1007/s10596-021-10036-3,Article
Leveraging HPC accelerator architectures with modern techniques — hydrologic modeling on GPUs with ParFlow,Computational Geosciences,,,,10.1007/s10596-021-10051-4,Jaro HokkanenStefan KolletJiri KrausAndreas HertenMarkus HrywniakDirk Pleiter,2021,https://link.springer.com/article/10.1007/s10596-021-10051-4,Article
FDwave3D: a MATLAB solver for the 3D anisotropic wave equation using the finite-difference method,Computational Geosciences,,,,10.1007/s10596-021-10060-3,Lei LiJingqiang TanDazhou ZhangAjay MalkotiIvan AbakumovYujiang Xie,2021,https://link.springer.com/article/10.1007/s10596-021-10060-3,Article
Continuous streamline trajectories on complex grids,Computational Geosciences,,,,10.1007/s10596-021-10056-z,Lihua ZuoJungtek LimRongqiang ChenHongquan ChenAbazar ShamekhiMichael J. King,2021,https://link.springer.com/article/10.1007/s10596-021-10056-z,Article
Convergence acceleration of iterative sequences for equilibrium chemistry computations,Computational Geosciences,,,,10.1007/s10596-021-10054-1,Safaa Al NazerMustapha JazarCarole Rosier,2021,https://link.springer.com/article/10.1007/s10596-021-10054-1,Article
On multicomponent gas diffusion and coupling concepts for porous media and free flow: a benchmark study,Computational Geosciences,,,,10.1007/s10596-021-10057-y,Navid AhmadiKatharina HeckMassimo RolleRainer HelmigKlaus Mosthaf,2021,https://link.springer.com/article/10.1007/s10596-021-10057-y,Article
Modeling cesium migration through Opalinus clay: a benchmark for single- and multi-species sorption-diffusion models,Computational Geosciences,,,,10.1007/s10596-021-10050-5,Jesús F. ÁguilaVanessa MontoyaJavier SamperLuis MontenegroGeorg KosakowskiPhilipp KrejciWilfried Pfingsten,2021,https://link.springer.com/article/10.1007/s10596-021-10050-5,Article
Multibody approach for reactive transport modeling in discontinuous-heterogeneous porous media,Computational Geosciences,,,,10.1007/s10596-021-10058-x,Adrien SociéFrédéric DuboisYann MonerieFrédéric Perales,2021,https://link.springer.com/article/10.1007/s10596-021-10058-x,Article
Correction to: Development of efficient and robust Eikonal solver variants for first-arrival seismic modeling,Computational Geosciences,,,,10.1007/s10596-020-10022-1,Zagid AbatchevGary BinderPaul Davis,2021,https://link.springer.com/article/10.1007/s10596-020-10022-1,Article
Style Transfer applied to CT image downscaling: a study case from Brazilian Coquinas,Computational Geosciences,,,,10.1007/s10596-021-10055-0,João Paulo da Ponte SouzaMichelle Chaves Kuroda AvansiAline Maria Poças BelilaAlexandre Campane Vidal,2021,https://link.springer.com/article/10.1007/s10596-021-10055-0,Article
Geological Facies modeling based on progressive growing of generative adversarial networks (GANs),Computational Geosciences,,,,10.1007/s10596-021-10059-w,Suihong SongTapan MukerjiJiagen Hou,2021,https://link.springer.com/article/10.1007/s10596-021-10059-w,Article
An encoder-decoder deep surrogate for reverse time migration in seismic imaging under uncertainty,Computational Geosciences,,,,10.1007/s10596-021-10052-3,Rodolfo S. M. FreitasCarlos H. S. BarbosaGabriel M. GuerraAlvaro L. G. A. CoutinhoFernando A. Rochinha,2021,https://link.springer.com/article/10.1007/s10596-021-10052-3,Article
Novel iterative ensemble smoothers derived from a class of generalized cost functions,Computational Geosciences,,,,10.1007/s10596-021-10046-1,Xiaodong Luo,2021,https://link.springer.com/article/10.1007/s10596-021-10046-1,Article
Forward modelling of geophysical electromagnetic data on unstructured grids using an adaptive mimetic finite-difference method,Computational Geosciences,,,,10.1007/s10596-021-10042-5,Hormoz JahandariAlex Bihlo,2021,https://link.springer.com/article/10.1007/s10596-021-10042-5,Article
Guest Editorial to the special issue: Computational mathematics aspects of flow and mechanics of porous media,Computational Geosciences,,,,10.1007/s10596-021-10047-0,Fred VermolenCarmen RodrigoFrancisco GasparKundan Kumar,2021,https://link.springer.com/article/10.1007/s10596-021-10047-0,Article
A physically-based entropy production rate method to simulate sharp-front transport problems in porous medium systems,Computational Geosciences,,,,10.1007/s10596-021-10038-1,Timothy M. WeigandMatthew W. FarthingChristopher E. KeesCass T. Miller,2021,https://link.springer.com/article/10.1007/s10596-021-10038-1,Article
On an efficient time scheme based on a new mathematical representation of thermodynamic equilibrium for multiphase compositional Darcy flows in porous media,Computational Geosciences,,,,10.1007/s10596-021-10039-0,J. CoatlévenC. Meiller,2021,https://link.springer.com/article/10.1007/s10596-021-10039-0,Article
Application of adaptive ANOVA and reduced basis methods to the stochastic Stokes-Brinkman problem,Computational Geosciences,,,,10.1007/s10596-021-10048-z,Kevin WilliamsonHeyrim ChoBedřich Sousedík,2021,https://link.springer.com/article/10.1007/s10596-021-10048-z,Article
Formulating the history matching problem with consistent error statistics,Computational Geosciences,,,,10.1007/s10596-021-10032-7,Geir Evensen,2021,https://link.springer.com/article/10.1007/s10596-021-10032-7,Article
2DNMR data inversion using locally adapted multi-penalty regularization,Computational Geosciences,,,,10.1007/s10596-021-10049-y,Villiam BortolottiGermana LandiFabiana Zama,2021,https://link.springer.com/article/10.1007/s10596-021-10049-y,Article
Batch seismic inversion using the iterative ensemble Kalman smoother,Computational Geosciences,,,,10.1007/s10596-021-10043-4,Michael GinesteJo Eidsvik,2021,https://link.springer.com/article/10.1007/s10596-021-10043-4,Article
Trajectory prediction based on long short-term memory network and Kalman filter using hurricanes as an example,Computational Geosciences,,,,10.1007/s10596-021-10037-2,Wanting QinJun TangCong LuSongyang Lao,2021,https://link.springer.com/article/10.1007/s10596-021-10037-2,Article
Well-testing based turbidite lobes modeling using the ensemble smoother with multiple data assimilation,Computational Geosciences,,,,10.1007/s10596-021-10045-2,Thiago M. D. SilvaRafael S. VillalobosYulieth A. CardonaAbelardo Barreto Jr.Sinesio Pesco,2021,https://link.springer.com/article/10.1007/s10596-021-10045-2,Article
Consistency and local conservation in finite-element simulation of flow in porous media,Computational Geosciences,,,,10.1007/s10596-021-10044-3,Laurent WhiteJeremy BrandmanDimitar Trenev,2021,https://link.springer.com/article/10.1007/s10596-021-10044-3,Article
Acknowledgement for reviewers for 2020,Computational Geosciences,,,,10.1007/s10596-021-10034-5,Clint N. DawsonMary F. WheelerIvan Yotov,2021,https://link.springer.com/article/10.1007/s10596-021-10034-5,Article
BHPSO combined with statistical net hydrocarbon thickness map for well placement optimization under uncertainty,Computational Geosciences,,,,10.1007/s10596-021-10040-7,Ahmad HarbAhmad MoallemKassem Ghorayeb,2021,https://link.springer.com/article/10.1007/s10596-021-10040-7,Article
Uncertainty quantification for uranium production in mining exploitation by In Situ Recovery,Computational Geosciences,,,,10.1007/s10596-020-10018-x,Jean LanganayThomas RomaryXavier FreulonValerie LanglaisGwenaele PetitVincent Lagneau,2021,https://link.springer.com/article/10.1007/s10596-020-10018-x,Article
Using a machine learning proxy for localization in ensemble data assimilation,Computational Geosciences,,,,10.1007/s10596-020-10031-0,Johann M. LacerdaAlexandre A. EmerickAdolfo P. Pires,2021,https://link.springer.com/article/10.1007/s10596-020-10031-0,Article
An efficient ensemble Kalman Filter implementation via shrinkage covariance matrix estimation: exploiting prior knowledge,Computational Geosciences,,,,10.1007/s10596-021-10035-4,Santiago Lopez-RestrepoElias D. Nino-RuizLuis G. Guzman-ReyesAndres YarceO. L. QuinteroNicolas PinelArjo SegersA. W. Heemink,2021,https://link.springer.com/article/10.1007/s10596-021-10035-4,Article
Correction to: Assessing an efficient hybrid of Monte Carlo technique (GSA-GLUE) in Uncertainty and Sensitivity Analysis of vanGenuchten Soil Moisture Characteristics Curve,Computational Geosciences,,,,10.1007/s10596-020-10024-z,Samaneh EtminanVahidreza JalaliMajid MahmoodabadiAbbas Khashei siukiMohsen Pourreza Bilondi,2021,https://link.springer.com/article/10.1007/s10596-020-10024-z,Article
Deep learning for lithological classification of carbonate rock micro-CT images,Computational Geosciences,,,,10.1007/s10596-021-10033-6,Carlos E. M. dos AnjosManuel R. V. AvilaAdna G. P. VasconcelosAurea M. Pereira NetaLizianne C. MedeirosAlexandre G. EvsukoffRodrigo SurmasLuiz Landau,2021,https://link.springer.com/article/10.1007/s10596-021-10033-6,Article
An optimization approach for flow simulations in poro-fractured media with complex geometries,Computational Geosciences,,,,10.1007/s10596-020-10029-8,Stefano BerroneAlessandro D’AuriaStefano Scialò,2021,https://link.springer.com/article/10.1007/s10596-020-10029-8,Article
Uncertainty quantification in reservoirs with faults using a sequential approach,Computational Geosciences,,,,10.1007/s10596-020-10021-2,Samuel EstesClint Dawson,2021,https://link.springer.com/article/10.1007/s10596-020-10021-2,Article
The LBPM software package for simulating multiphase flow on digital images of porous rocks,Computational Geosciences,,,,10.1007/s10596-020-10028-9,James E. McClureZhe LiMark BerrillThomas Ramstad,2021,https://link.springer.com/article/10.1007/s10596-020-10028-9,Article
"Optimal feature selection for SAR image classification using biogeography-based optimization (BBO), artificial bee colony (ABC) and support vector machine (SVM): a combined approach of optimization and machine learning",Computational Geosciences,,,,10.1007/s10596-020-10030-1,Omid RostamiMehrdad Kaveh,2021,https://link.springer.com/article/10.1007/s10596-020-10030-1,Article
U-net generative adversarial network for subsurface facies modeling,Computational Geosciences,,,,10.1007/s10596-020-10027-w,Chengkai ZhangXianzhi SongLeonardo Azevedo,2021,https://link.springer.com/article/10.1007/s10596-020-10027-w,Article
Mathematical properties of the foam flow in porous media,Computational Geosciences,,,,10.1007/s10596-020-10020-3,Luis F. LozanoRosmery Quispe ZavalaGrigori Chapiro,2021,https://link.springer.com/article/10.1007/s10596-020-10020-3,Article
Using machine learning for model benchmarking and forecasting of depletion-induced seismicity in the Groningen gas field,Computational Geosciences,,,,10.1007/s10596-020-10023-0,Jan LimbeckKevin BisdomFabian LanzTimothy ParkEduardo BarbaroStephen BourneFranz KiralyStijn BiermanChris HarrisKeimpe NevenzeelTaco den BezemerJan van Elk,2021,https://link.springer.com/article/10.1007/s10596-020-10023-0,Article
3D hybrid mesh generation with an improved vertical stretch algorithm for geometric models with pinch-out features,Computational Geosciences,,,,10.1007/s10596-020-10026-x,Lu SunGuoqun ZhaoGour-Tsyh Yeh,2021,https://link.springer.com/article/10.1007/s10596-020-10026-x,Article
Flexible iterative ensemble smoother for calibration of perfect and imperfect models,Computational Geosciences,,,,10.1007/s10596-020-10008-z,Muzammil Hussain RammayAhmed H. ElsheikhYan Chen,2020,https://link.springer.com/article/10.1007/s10596-020-10008-z,Article
Fast robust optimization using bias correction applied to the mean model,Computational Geosciences,,,,10.1007/s10596-020-10017-y,Lingya WangDean S. Oliver,2020,https://link.springer.com/article/10.1007/s10596-020-10017-y,Article
